frs_registry_id,name,npdes_id,npdes_ids_secondary,ownership,facility_type,permit_type,design_flow_mgd,design_flow_missing,receiving_water,huc8,huc8_name,huc12,county,latitude,longitude,compliance_status,informal_enf_count,formal_enf_count,in_lima_subbasin,ottawa_discharge,queried_huc8
110071323171,1134 COUNTY ROAD 40,INRA10246,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.380883,-85.139532,,0,,,,04100003
110071363256,17609 LOCHNER ROAD POND,INRA10952,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.251167,-85.00661,,0,,,,04100003
110071435713,2023 BUILDING ADDITION FOR LSM MANUFACTURING,INRA11810,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.226934,-84.961608,,0,,,,04100003
110072003774,2025 BUILDING ADDITION FOR AUBURN WATER,INRA16584,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.37229,-85.06816,,0,,,,04100003
110071954860,2025 GRABILL STREET IMPROVEMENTS 24-2,INRA15619,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030804,ALLEN COUNTY,41.21025,-84.96873,,0,,,,04100003
110072107594,2025 NEW BUILDING,INRA17126,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.13879,-85.11836,,0,,,,04100003
110072142271,2026 NEW BARN FOR FORTMAN,INRA17548,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.38016,-85.2174,,0,,,,04100003
110071356788,202873 AUBURN ANIMAL CLINIC,INRA10904,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.366786,-85.023663,,0,,,,04100003
110071321460,223331- DUESENBERG PLACE SECTION XIV,INRA10247,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.353248,-85.032788,,0,,,,04100003
110071320998,223332-HUNTERS GLEN SECTION IX,INRA10248,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.366662,-85.025182,,0,,,,04100003
110071540795,223505 BAJCO DEVELOPMENT,INRA12819,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.179168,-85.080954,,0,,,,04100003
110071709620,233544 BROWN AND SON,INRA13652,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.439768,-85.062652,,0,,,,04100003
110071923631,243853 - KHATANA PROPERTY,INRA15632,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030806,ALLEN COUNTY,41.11972,-85.08027,,0,,,,04100003
110071954060,243990 - MKS DUPONT ROAD,INRA16063,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.17853,-85.078455,,0,,,,04100003
110071541165,527 LEY DRIVE,INRA12922,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.361752,-85.083029,,0,,,,04100003
110070712387,6074-506 GARRETT AUBURN WALMART DISTRIBUTION CENTER,INRA11416,INRA05116,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.368889,-85.111667,,0,,,,04100003
110071886187,6339-CEDARVILLE ELEMENTARY SCHOOL,INRA15179,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.195272,-85.0498,,0,,,,04100003
110071949743,76A-1 GRABILL SANITARY SEWER EXTENSION,INRA15617,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.20964,-84.96056,,0,,,,04100003
110070078690,AAA GALVANIZING-HAMILTON INC. DBA AZZ GALVANIZING,INRM01504,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,FISH CREEK,04100003,St. Joseph,,STEUBEN,41.53108,-84.93158,,0,,,,04100003
110071954350,ALLEN CO. CULVERT REPLACEMENT; SPRINGFIELD RD OVER NATURAL DRAIN,INRA16012,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.22392,-84.98045,,0,,,,04100003
110070928669,ALLEN COUNTY ROAD RECONSTRUCTION,INRA07251,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.200015,-85.067848,,0,,,,04100003
110071824447,ALLENDALE TREATMENT - AUBURN,INRA14416,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.33359,-85.07151,,0,,,,04100003
110009911257,AMBOY TWP WWSL,MIG580008,,POTW,POTW,General Permit Covered Facility,,Y,SILVER CREEK,04100003,St. Joseph,041000030106,HILLSDALE COUNTY,41.70917,-84.57285,,1,,,,04100003
110009911284,AMBOY TWP-LK DIANE WWSL,MIG580013,,POTW,POTW,General Permit Covered Facility,,Y,"CLEAR FORK, UNNAMED TRIBUTARY TO CLEAR FORK",04100003,St. Joseph,041000030106,HILLSDALE,41.7172,-84.641,,1,,,,04100003
110071850013,ANYTIME FITNESS / COMMERCIAL STRIP CENTER,INRA14662,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.212821,-85.019264,,0,,,,04100003
110029526421,AQUA OHIO LAKE SENECA WTP,OH0138631,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,041000030204,WILLIAMS,41.67886,-84.66635,,0,,,,04100003
110072085864,"AQUABOUNTY TECHNOLOGIES, INC.",OH0151617,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,041000030106,,41.690921,-84.553279,,0,,,,04100003
110071781146,ARNEO DEVELOPMENT,INRA14118,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.165659,-85.099167,,0,,,,04100003
110071363068,ARNEO PLACE,INRA10755,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.165489,-85.096375,,0,,,,04100003
110070327092,ASSMANN CORPORATION OF AMERICA,INRM02742,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,JOHN DIEHL DITCH,04100003,St. Joseph,,DEKALB,41.353056,-85.116944,,0,,,,04100003
110070938243,AUBURN  STORM SEWER AND WATER MAIN IMPROVEMENTS,INRA07415,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,041000030604,DEKALB COUNTY,41.369319,-85.053146,,0,,,,04100003
110071348474,AUBURN CROSSING INFRASTRUCTURE,INRA10790,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.36755,-85.079164,,0,,,,04100003
110072084210,AUBURN DEKALB AIRPORT THREE 6-UNIT HANGARS,INRA17014,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.309353,-85.064151,,0,,,,04100003
110072081767,AUBURN FULSEY,INRA17113,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.36245,-85.08692,,0,,,,04100003
110003072460,AUBURN GEAR,INPIU000T,IN0000566 INR10H872,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),0.267,,,04100003,St. Joseph,,DE KALB,41.354889,-85.055639,,0,,,,04100003
110071511489,AUBURN PANDA EXPRESS,INRA12355,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.366667,-85.079167,,0,,,,04100003
110058679130,AUBURN TRANSFER STATION,INRM01233,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,HOODELMIER DITCH,04100003,St. Joseph,,DE KALB,41.3912,-84.965001,,0,,,,04100003
110069999678,AUBURN WWTP,IN0020672,,POTW,POTW,NPDES Individual Permit,4.5,,"CEDAR CR TO ST JOSEPH RIVER, CEDAR CREEK",04100003,St. Joseph,041000030702,DEKALB,41.348472,-85.060944,,0,,,,04100003
110071541757,AUBURN-WATERLOO TRAIL,INRA12776,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.3816,-85.053,,0,,,,04100003
110071369301,AVILLA 1ST AND 2ND STREET,INRA11147,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,NOBLE COUNTY,41.360573,-85.239203,,0,,,,04100003
110071296393,AVILLA EAST INDUSTRIAL PARK INFRASTRUCTURE,INRA09659,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,NOBLE COUNTY,41.365222,-85.208274,,0,,,,04100003
110064109012,AVILLA WATER DEPARTMENT,IN0052035,,NON-POTW,NON-POTW,NPDES Individual Permit,0.023,,"OR/CEDAR CR/KINGS LAKE/DITCH, OR/CEDAR CR/KINGS LAKE/UNNMD TRIB",04100003,St. Joseph,,NOBLE,41.357944,-85.233361,,0,,,,04100003
110009975401,"AVILLA WWTP, TOWN OF",IN0020664,,POTW,POTW,NPDES Individual Permit,0.6,,"CEDAR CR (LITTLE) VIA UNNAMED DITCH, CEDAR CR (LITTLE) VIA UNNAMED DITCH FROM KING LAKE",04100003,St. Joseph,041000030705,NOBLE,41.358083,-85.23375,,1,,,,04100003
110071994215,BACKNINE COMMERCIAL PARK,INRA16382,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.16434,-85.16554,,0,,,,04100003
110000400076,BALL BRASS AND ALUMINUM FOUNDRY INC,INRM01370,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,DIEHL DITCH,04100003,St. Joseph,,DE KALB,41.362067,-85.065709,,0,,,,04100003
110070251019,BEAR CREEK ESTATES SECTION 8,INRA04226,INRA00588,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,,DEKALB,41.332553,-85.035149,,0,,,,04100003
110071148051,BEAR CREEK ESTATES SECTION 9,INRA08547,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.328791,-85.031,,0,,,,04100003
110071899262,"BEAR CREEK ESTATES, SECTIONS X AND XI",INRA15291,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.326412,-85.032649,,0,,,,04100003
110071404451,BELLE TIRE AUBURN,INRA11473,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.367778,-85.079167,,0,,,,04100003
110071884869,BELMONT WOODS - DR HORTON,INRA15191,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.164044,-85.056785,,0,,,,04100003
110006005679,BENCHMARK DISTRIBUTION TERMINALS LLC WATERLOO,ING340037,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,"CEDAR CR VIA UNNAMED TRIBUTARY, CEDAR CREEK",04100003,St. Joseph,,DE KALB,41.43945,-85.06583,,1,,,,04100003
110072105652,BEST LIFE NOW,INRA17197,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.16854,-85.1659,,0,,,,04100003
110070868715,BILL PRESLEY POND,INRA06513,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,,NOBLE COUNTY,41.396956,-85.153789,,0,,,,04100003
110071878513,BIPPUS STATE BANK FORT WAYNE BRANCH,INRA15024,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.179122,-85.08242,,0,,,,04100003
110058447970,BISHOP DWENGER EXPANSION,INRA17045,INRA03359,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030806,ALLEN,41.13306,-85.12611,,0,,,,04100003
110071239590,BLACK ROCK,INRA09432,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.176166,-85.093372,,0,,,,04100003
110071309390,BLUESCOPE RECYCLING AND MATERIALS LLC,INRM02843,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SWARTZ DITCH,04100003,St. Joseph,,DEKALB,41.445674,-85.024442,,0,,,,04100003
110070925634,BLUESTONE RETIREMENT COMMUNITY,INRA06997,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.152904,-85.024847,,0,,,,04100003
110071645844,BRAND DAIRY ROBOT EXPANSION,INRA13108,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.51573,-84.98578,,0,,,,04100003
110070112606,BRIDGEWATER NORTH SECTION I,INR10K163,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,,DEKALB,41.3861,-85.0408,,0,,,,04100003
110071545429,BROOKS CONSTRUCTION COMPANY INCORPORATED,INRM03011,INRM03015,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,PECKHART DITCH,04100003,St. Joseph,,DEKALB,41.36725,-85.09335,,0,,,,04100003
110071295366,BUSSICK ORTHODONTICS OFFICE,INRA09785,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030806,ALLEN COUNTY,41.180471,-85.165332,,0,,,,04100003
110071657679,BUTLER 2023 COMMUNITY CROSSINGS ROAD IMPROVEMENTS,INRA13290,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.431556,-84.873194,,0,,,,04100003
110071322075,BUTLER BROADWAY STORM SEWER,INRA13056,INRA10311,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.424362,-84.871202,,0,,,,04100003
110072102847,BUTLER INNOVATIONS,INRM03222,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,TEUTSCH DITCH,04100003,St. Joseph,,DEKALB,41.42925,-84.88253,,0,,,,04100003
110058464852,BUTLER WWTP,INL022462,INRA07768,NON-POTW,NON-POTW,Associated Permit Record,,Y,,04100003,St. Joseph,,DE KALB,41.43225,-84.85946,,0,,,,04100003
110003127642,BUTLER WWTP,IN0022462,,POTW,POTW,NPDES Individual Permit,2.0,,"BIG RUN CR TO ST JOSEPH RIVER, BIG RUN CREEK",04100003,St. Joseph,041000030502,DE KALB,41.433222,-84.858889,Effluent - Non-monthly Average Limit,4,2,,,04100003
110009911275,CAMDEN WWSL,MIG580011,,POTW,POTW,General Permit Covered Facility,,Y,"WEST BRANCH OF ST. JOSEPH RIVER, WEST BRANCH SAINT JOSEPH RIVER",04100003,St. Joseph,041000030203,HILLSDALE,41.7576,-84.755,,2,,,,04100003
110071959588,CAP 50 COUNTY ROAD 34 CORUNNA AND KENDALLVILLE,INRA16252,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,NOBLE COUNTY,41.407882,-85.18736,,0,,,,04100003
110000400101,CARLEX GLASS OF INDIANA,INRM01896,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,CEDAR CREEK,04100003,St. Joseph,,DE KALB,41.3516,-85.0467,,0,,,,04100003
110071357263,CASCATA ESTATES SECTION II AND EMRICH HILLS,INRA10830,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.2481,-85.1582,,0,,,,04100003
110071319848,CEDAR CREEK SAINT JOE BUILDING,INRA10356,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.3301,-84.9153,,0,,,,04100003
110071369601,CEDAR CREEK TRAIL,INRA11115,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030804,ALLEN COUNTY,41.222926,-85.025212,,0,,,,04100003
110071659266,CEDAR CREEK TRAIL HURST,INRA13291,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.214842,-85.044565,,0,,,,04100003
110071904741,CENTER ST. FROM S. WAYNE ST. TO UNION ST. (US 6),INRA15357,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.427977,-85.024697,,0,,,,04100003
110071709720,CENTURION INDUSTRIES INCORPORATED,INRM03042,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,"CEDAR CREEK, DIEHL DITCH",04100003,St. Joseph,,DEKALB,41.361268,-85.11657,,0,,,,04100003
110071893649,CHASE BRASS AND COPPER CO INC,OHP000234,OH0002941,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100003,St. Joseph,041000030204,WILLIAMS,41.693959,-84.707382,,0,,,,04100003
110071821890,CHICK-FIL-A FT. WAYNE,INRA14486,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.179716,-85.084248,,0,,,,04100003
110071907037,CHICKEN BARN,INRA15367,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.29785,-84.970341,,0,,,,04100003
110071886119,CHICKEN BARN,INRA15104,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.339404,-84.974484,,0,,,,04100003
110071850574,CHICKEN BARN,INRA14619,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.335765,-84.969963,,0,,,,04100003
110071324065,CITY OF BUTLER WATER MAIN AND SANITARY SEWER REPLACEMENT,INRA10291,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.429718,-84.871357,,0,,,,04100003
110071951278,CLASSIC HEIGHTS WEST,INRA15851,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.228782,-85.166,,0,,,,04100003
110058649761,CONCORDIA CAMPUS IMPROVEMENTS - GROUNDS BUILDING,INRA17397,INRA15445,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030806,ALLEN,41.13947,-85.11772,,0,,,,04100003
110011828834,CONCORDIA LUTHERAN HIGH SCHOOL,INRA17028,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030806,ALLEN,41.10938,-85.11872,,0,,,,04100003
110071920007,CONSOLIDATED GRAIN AND BARGE WATERLOO INDIANA,INRA15323,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.429085,-84.969571,,0,,,,04100003
110000400094,CONTINENTAL,INRM02559,IN0000361 INPIU000X INRM01167,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,GRANDSTAFF,04100003,St. Joseph,,DE KALB,41.36467,-85.06654,,0,,,,04100003
110043693857,CONTINENTAL STRUCTURAL PLASTICS - GRABILL OPERATED BY CSP OF INDIANA LLC,INRM01781,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,"HAIFLEY DITCH, WITMER DITCH",04100003,St. Joseph,,ALLEN,41.21637,-84.9626,,0,,,,04100003
110071540373,COPPER CREEK DEVELOPMENT,INRA12850,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030706,ALLEN COUNTY,41.21493,-85.168207,,0,,,,04100003
110071784475,COPPER CREEK STARBUCKS,INRA14035,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030706,ALLEN COUNTY,41.215576,-85.169278,,0,,,,04100003
110072107932,COPPER CREEK THE LEARNING EXPERIENCE,INRA17166,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.215061,-85.169334,,0,,,,04100003
110070877204,COPPER HORSE,INRA06570,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.187776,-85.077305,,0,,,,04100003
110055998933,CORUNNA WWTP,IN0047473,,POTW,POTW,NPDES Individual Permit,0.024,,CEDAR CR VIA JOHN DIEHL DITCH,04100003,St. Joseph,,DE KALB,41.434778,-85.156,,0,,,,04100003
110070107892,COUNTY ROAD 46 A SELF STORAGE,INR10M341,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100003,St. Joseph,,DEKALB,41.3419,-85.0164,,0,,,,04100003
110071646118,CR 48 - CR 19 SANITARY SEWER AND WATER MAIN EXTENSION,INRA13144,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.353064,-85.098553,,0,,,,04100003
110071949556,CR26 AGRICULTURAL BUILDING,INRA16020,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.439031,-84.821218,,0,,,,04100003
110071445439,CREEKSIDE CROSSING SECTION I,INRA12006,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.2453,-85.1655,,0,,,,04100003
110072000975,CSX TRANSPORTATION GARRETT YARD,INRM03199,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,LITTLE CEDAR CREEK,04100003,St. Joseph,,,41.35259,-85.13566,,0,,,,04100003
110003097247,CUSTOM COATING INC.,INPIU000V,INRM02834,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100003,St. Joseph,,DE KALB,41.35125,-85.05941,,0,,,,04100003
110071670641,DANIEL BERTSCH RESIDENTIAL POND,INRA13482,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030602,DEKALB COUNTY,41.43196,-85.099247,,0,,,,04100003
110071814448,DARRIN SCHMUCKER CHICKEN BARN,INRA14405,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.341758,-84.960701,,0,,,,04100003
110044231337,DE KALB MOLDED PLASTICS COMPANY,INRM01605,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,TEUTSCH DITCH,04100003,St. Joseph,,DEKALB,41.42951,-84.88963,,0,,,,04100003
110012038507,DEKALB ATHLETICS PHASE 2,INRA16066,INRA08989,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB,41.40831,-85.042855,,0,,,,04100003
110011690688,DEKALB COUNTY CENTRAL UNITED SCHOOL - RESTROOM PAVILIONS,INRA18038,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DE KALB,41.409775,-85.036709,,0,,,,04100003
110071347208,DEKALB COUNTY HIGHWAY DEPARTMENT,INRA10386,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.433026,-85.008216,,0,,,,04100003
110000400085,DEKALB METAL FINISHING,INPIU000W,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100003,St. Joseph,,DE KALB,41.36241,-85.06497,,0,,,,04100003
110072085004,DEKALB YMCA CHILDCARE,INRA17080,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.374132,-85.064109,,0,,,,04100003
110072083352,DEKALB YMCA EXPANSION,INRA17012,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,,41.37237,-85.06343,,0,,,,04100003
110071145784,DIEBOLD ROAD PHASE 2,INRA10240,INRA08460,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.17002,-85.09183,,0,,,,04100003
110071514712,DIVINE MERCY CEDAR CANYONS ROAD,INRA12575,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030706,ALLEN COUNTY,41.236293,-85.168676,,0,,,,04100003
110071710222,DRIVE & SHINE - COLDWATER (H26),INRA13678,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030806,ALLEN COUNTY,41.131816,-85.135072,,0,,,,04100003
110071710165,DRIVE & SHINE - DUPONT ROAD,INRA13706,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.179067,-85.076615,,0,,,,04100003
110071906816,DRIVE & SHINE INC COLISEUM BLVD (H21),INRA15433,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030806,ALLEN COUNTY,41.1177,-85.124892,,0,,,,04100003
110071364022,DUESENBERG PLACE SECTION 13,INRA10951,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.354828,-85.033983,,0,,,,04100003
110071179075,DUPONT COMMONS,INRA09339,INRA08778,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.179865,-85.083975,,0,,,,04100003
110071369868,DUPONT HOSPITALITY,INRA11195,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,ALLEN COUNTY,41.175915,-85.096927,,0,,,,04100003
110071507709,EAGLE ROCK SCCTION IV,INRA12294,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,041000030707,ALLEN COUNTY,41.208175,-85.070591,,0,,,,04100003
110071251985,EARLY FORD,INRA09360,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.33527,-85.089262,,0,,,,04100003
110071952203,EARLY FORD V8 FOUNDATION - WEST ADDITION,INRA16079,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DEKALB COUNTY,41.33633,-85.091766,,0,,,,04100003
110016681241,EASTSIDE HIGH SCHOOL & BUTLER ELEMENTARY SCHOOL,ING250077,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,BIG RUN,04100003,St. Joseph,041000030502,DE KALB,41.431389,-84.863056,,1,,,,04100003
110058675517,EASTSIDE HIGH SCHOOL FIELDHOUSE,INRA13167,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100003,St. Joseph,,DE KALB,41.43068,-84.86284,,0,,,,04100003
110072157660,ECOCENTRIC OILS INCORPORATED,ING420057,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,TOWN OF WATERLOO  STORM SEWER SYSTEM TO CEDAR CREE,04100003,St. Joseph,,DEKALB,41.43703,-85.04615,,0,,,,04100003
110004635841,EDGERTON FORGE INC,OHP000047,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100003,St. Joseph,041000030503,WILLIAMS,41.44799,-84.73015,,0,,,,04100003
110013794448,EDGERTON WWTP,OH0021164,,POTW,POTW,NPDES Individual Permit,0.3,,ST. JOSEPH RIVER,04100003,St. Joseph,041000030503,WILLIAMS,41.44846,-84.74808,,0,,,,04100003
110071147307,EDSCO FASTENERS,INRM02764,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,CEDAR CREEK,04100003,St. Joseph,,DEKALB,41.43062,-85.01738,,0,,,,04100003
